asset_id,asset_code,asset_name,district,structure_length_m,route_class,lanes_count,built_year,bridge_age_years,bridge_type_context,highway_raw,railway_raw,reported_width_m_context_only,render_width_used_as_model_fact,shared_features_present,transfer_scope
356,AP_BR_OSM_W172438206,Thandava Right Main Canal,,57.0,,,,,AQUEDUCT,,,,NO,1,NO_HIGHWAY_CLASS
357,AP_BR_OSM_W172438208,Thandava Right Main Canal,,55.86,,,,,AQUEDUCT,,,,NO,1,NO_HIGHWAY_CLASS
358,AP_BR_OSM_W172438209,Thandava Right Main Canal,,151.01,,,,,AQUEDUCT,,,,NO,1,NO_HIGHWAY_CLASS
359,AP_BR_OSM_W172438210,Unnamed Other Bridge - OSM 172438210,,101.58,,,,,OTHER,,,,NO,1,NO_HIGHWAY_CLASS
360,AP_BR_OSM_W172447708,Kottabalavaram Road,,29.64,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
361,AP_BR_OSM_W172566826,Unnamed Road Bridge - OSM 172566826,,75.24,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
362,AP_BR_OSM_W172654880,Unnamed Road Bridge - OSM 172654880,,68.4,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
363,AP_BR_OSM_W172658264,Unnamed Road Bridge - OSM 172658264,,14.8,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
364,AP_BR_OSM_W172658266,Unnamed Road Bridge - OSM 172658266,,17.43,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
365,AP_BR_OSM_W172693648,Unnamed Road Bridge - OSM 172693648,,28.2,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
366,AP_BR_OSM_W173658621,Krishnagiri - Madanapalle Highway,,656.91,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
367,AP_BR_OSM_W173937024,Unnamed Road Bridge - OSM 173937024,,78.03,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
368,AP_BR_OSM_W174287364,Unnamed Road Bridge - OSM 174287364,,50.54,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
369,AP_BR_OSM_W174287366,Unnamed Road Bridge - OSM 174287366,,35.54,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
370,AP_BR_OSM_W174290710,Nellipaka Road,,76.59,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
371,AP_BR_OSM_W174293523,Nellipaka Road,,84.41,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
372,AP_BR_OSM_W174958157,Chinaparimi MainRoad,,44.6,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
373,AP_BR_OSM_W175893609,Tiruvuru - Rajavaram Road,,67.77,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
374,AP_BR_OSM_W175895779,Unnamed Road Bridge - OSM 175895779,,29.41,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
375,AP_BR_OSM_W175895782,Unnamed Road Bridge - OSM 175895782,,16.74,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
376,AP_BR_OSM_W176051909,Unnamed Road Bridge - OSM 176051909,,418.01,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
377,AP_BR_OSM_W176059075,Nellore Bypass,,78.31,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
378,AP_BR_OSM_W176063314,Nellore Bypass,,882.51,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
379,AP_BR_OSM_W176155005,Kotcharla - Elchuru Road,,39.74,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
380,AP_BR_OSM_W176158844,Vinukonda - Kopperapadu Road,,172.25,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
381,AP_BR_OSM_W176210526,Tiruvuru - Rajavaram Road,,17.86,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
382,AP_BR_OSM_W176210528,Tiruvuru - Rajavaram Road,,25.93,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
383,AP_BR_OSM_W176210530,Tiruvuru - Rajavaram Road,,30.95,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
384,AP_BR_OSM_W176215493,Nuzividu - Gampalagudem Road,,113.91,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
385,AP_BR_OSM_W176273416,Tiruvuru - Rajavaram Road,,32.45,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
386,AP_BR_OSM_W176273418,Unnamed Road Bridge - OSM 176273418,,30.13,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
387,AP_BR_OSM_W176519550,Unnamed Pedestrian Bridge - OSM 176519550,,65.26,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
388,AP_BR_OSM_W177154328,Unnamed Road Bridge - OSM 177154328,,128.14,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
389,AP_BR_OSM_W177620268,Srikakulam Road,,494.14,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
390,AP_BR_OSM_W177620270,Unnamed Road Bridge - OSM 177620270,,313.76,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
391,AP_BR_OSM_W177626298,Unnamed Pedestrian Bridge - OSM 177626298,,156.07,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
392,AP_BR_OSM_W177626300,Unnamed Pedestrian Bridge - OSM 177626300,,187.8,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
393,AP_BR_OSM_W177626301,Unnamed Pedestrian Bridge - OSM 177626301,,191.45,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
394,AP_BR_OSM_W177626302,Unnamed Pedestrian Bridge - OSM 177626302,,158.51,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
395,AP_BR_OSM_W177626303,Kaleswara Rao Flyover,,612.1,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
396,AP_BR_OSM_W177626305,Unnamed Road Bridge - OSM 177626305,,61.06,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
397,AP_BR_OSM_W177626309,Chanumolu Venkata Flyoverr,,277.58,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
398,AP_BR_OSM_W177626332,Inner Ring Road Flyover,,761.05,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
399,AP_BR_OSM_W178103342,Eluru railway station Road,,602.72,ARTERIAL,2.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
400,AP_BR_OSM_W178103344,Temburu - Hiramandalam Road,,486.83,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
401,AP_BR_OSM_W178113858,Unnamed Pedestrian Bridge - OSM 178113858,,105.24,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
402,AP_BR_OSM_W178113860,Unnamed Pedestrian Bridge - OSM 178113860,,113.98,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
403,AP_BR_OSM_W178648667,Vijayawada - Gannavaram - Pedda Avutapalli Road ( Old NH16 Road ),,186.55,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
404,AP_BR_OSM_W193753842,Jammalamadugu - Kadiri Road,,703.17,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
405,AP_BR_OSM_W195783977,Unnamed Rail Bridge - OSM 195783977,,94.84,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
406,AP_BR_OSM_W201485975,Mini BiPass Road,,563.94,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
407,AP_BR_OSM_W202919041,Unnamed Road Bridge - OSM 202919041,,465.0,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
408,AP_BR_OSM_W203601910,Unnamed Road Bridge - OSM 203601910,,65.8,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
409,AP_BR_OSM_W203601912,Kunavaram - Vara Ramachandrapuram - Rekhapalli - Chinturu Road,,508.71,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
410,AP_BR_OSM_W204418011,Gudivada - Challapalli - T.Kothapalem Road,,36.87,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
411,AP_BR_OSM_W205162769,Unnamed Road Bridge - OSM 205162769,,20.06,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
412,AP_BR_OSM_W205162770,Unnamed Road Bridge - OSM 205162770,,21.96,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
413,AP_BR_OSM_W205162774,Unnamed Road Bridge - OSM 205162774,,16.72,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
414,AP_BR_OSM_W205622090,Unnamed Road Bridge - OSM 205622090,,317.1,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
415,AP_BR_OSM_W205729361,Unnamed Pedestrian Bridge - OSM 205729361,,25.79,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
416,AP_BR_OSM_W205729366,Naidupeta Main Road,,21.08,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
417,AP_BR_OSM_W205731804,Unnamed Road Bridge - OSM 205731804,,182.25,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
418,AP_BR_OSM_W205731810,Unnamed Road Bridge - OSM 205731810,,161.54,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
419,AP_BR_OSM_W214223353,Rudrammakota Road,,102.28,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
420,AP_BR_OSM_W214934413,Unnamed Road Bridge - OSM 214934413,,64.12,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
421,AP_BR_OSM_W214934414,Unnamed Road Bridge - OSM 214934414,,81.93,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
422,AP_BR_OSM_W214934416,Unnamed Road Bridge - OSM 214934416,,91.85,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
423,AP_BR_OSM_W214934417,Unnamed Road Bridge - OSM 214934417,,64.09,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
424,AP_BR_OSM_W214934418,Unnamed Road Bridge - OSM 214934418,,94.06,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
425,AP_BR_OSM_W214934420,Unnamed Road Bridge - OSM 214934420,,93.37,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
426,AP_BR_OSM_W214942043,Unnamed Road Bridge - OSM 214942043,,45.95,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
427,AP_BR_OSM_W214942050,Unnamed Road Bridge - OSM 214942050,,46.44,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
428,AP_BR_OSM_W214945480,Unnamed Road Bridge - OSM 214945480,,67.69,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
429,AP_BR_OSM_W214945482,Unnamed Road Bridge - OSM 214945482,,48.27,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
430,AP_BR_OSM_W214945484,Unnamed Road Bridge - OSM 214945484,,27.21,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
431,AP_BR_OSM_W214945486,Unnamed Road Bridge - OSM 214945486,,26.33,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
432,AP_BR_OSM_W214945487,Unnamed Road Bridge - OSM 214945487,,48.22,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
433,AP_BR_OSM_W214945489,Unnamed Road Bridge - OSM 214945489,,66.07,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
434,AP_BR_OSM_W214952094,Unnamed Road Bridge - OSM 214952094,,181.6,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
435,AP_BR_OSM_W214952097,Unnamed Road Bridge - OSM 214952097,,179.74,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
436,AP_BR_OSM_W214952100,Unnamed Road Bridge - OSM 214952100,,530.11,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
437,AP_BR_OSM_W214952102,Unnamed Road Bridge - OSM 214952102,,529.12,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
438,AP_BR_OSM_W215017854,Unnamed Road Bridge - OSM 215017854,,128.27,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
439,AP_BR_OSM_W215017857,Velairpadu - koyda Road,,25.7,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
440,AP_BR_OSM_W215019412,Unnamed Road Bridge - OSM 215019412,,62.82,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
441,AP_BR_OSM_W215019413,Unnamed Road Bridge - OSM 215019413,,28.05,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
442,AP_BR_OSM_W215019414,Unnamed Road Bridge - OSM 215019414,,24.15,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
443,AP_BR_OSM_W215019417,Unnamed Road Bridge - OSM 215019417,,62.71,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
444,AP_BR_OSM_W215053645,Unnamed Road Bridge - OSM 215053645,,43.32,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
445,AP_BR_OSM_W215053646,Unnamed Road Bridge - OSM 215053646,,62.91,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
446,AP_BR_OSM_W215053648,Unnamed Road Bridge - OSM 215053648,,44.61,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
447,AP_BR_OSM_W215053651,Unnamed Road Bridge - OSM 215053651,,40.24,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
448,AP_BR_OSM_W215053653,Unnamed Road Bridge - OSM 215053653,,28.26,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
449,AP_BR_OSM_W215053654,Unnamed Road Bridge - OSM 215053654,,39.72,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
450,AP_BR_OSM_W215053656,Unnamed Road Bridge - OSM 215053656,,47.57,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
451,AP_BR_OSM_W215053676,Unnamed Road Bridge - OSM 215053676,,44.22,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
452,AP_BR_OSM_W215053678,Unnamed Road Bridge - OSM 215053678,,35.96,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
453,AP_BR_OSM_W215053679,Unnamed Road Bridge - OSM 215053679,,64.86,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
454,AP_BR_OSM_W215053680,Unnamed Road Bridge - OSM 215053680,,50.88,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
455,AP_BR_OSM_W215053681,Unnamed Road Bridge - OSM 215053681,,42.11,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
456,AP_BR_OSM_W215053683,Unnamed Road Bridge - OSM 215053683,,48.2,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
457,AP_BR_OSM_W215053684,Unnamed Road Bridge - OSM 215053684,,42.58,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
458,AP_BR_OSM_W215053685,Unnamed Road Bridge - OSM 215053685,,32.76,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
459,AP_BR_OSM_W215053686,Unnamed Road Bridge - OSM 215053686,,43.23,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
460,AP_BR_OSM_W215053687,Unnamed Road Bridge - OSM 215053687,,42.89,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
461,AP_BR_OSM_W215053689,Unnamed Road Bridge - OSM 215053689,,47.47,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
462,AP_BR_OSM_W215053696,Unnamed Road Bridge - OSM 215053696,,167.6,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
463,AP_BR_OSM_W215053698,Unnamed Road Bridge - OSM 215053698,,160.1,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
464,AP_BR_OSM_W215053708,Unnamed Road Bridge - OSM 215053708,,764.74,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
465,AP_BR_OSM_W215053709,Unnamed Road Bridge - OSM 215053709,,741.74,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
466,AP_BR_OSM_W215563812,Tiruvuru - Marlapadu Road,,80.6,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
467,AP_BR_OSM_W215563816,Unnamed Road Bridge - OSM 215563816,,87.69,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
468,AP_BR_OSM_W215570037,Unnamed Road Bridge - OSM 215570037,,42.25,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
469,AP_BR_OSM_W218637765,Unnamed Road Bridge - OSM 218637765,,170.8,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
470,AP_BR_OSM_W218637767,Unnamed Road Bridge - OSM 218637767,,172.78,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
471,AP_BR_OSM_W218637769,Unnamed Road Bridge - OSM 218637769,,63.3,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
472,AP_BR_OSM_W218637770,Unnamed Road Bridge - OSM 218637770,,72.7,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
473,AP_BR_OSM_W218640751,Unnamed Road Bridge - OSM 218640751,,49.13,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
474,AP_BR_OSM_W218640752,Unnamed Road Bridge - OSM 218640752,,45.92,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
475,AP_BR_OSM_W218642813,Unnamed Road Bridge - OSM 218642813,,33.53,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
476,AP_BR_OSM_W218642814,Unnamed Road Bridge - OSM 218642814,,26.49,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
477,AP_BR_OSM_W218642815,Unnamed Road Bridge - OSM 218642815,,31.01,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
478,AP_BR_OSM_W218642816,Unnamed Road Bridge - OSM 218642816,,29.62,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
479,AP_BR_OSM_W218647069,Unnamed Road Bridge - OSM 218647069,,55.47,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
480,AP_BR_OSM_W218647070,Unnamed Road Bridge - OSM 218647070,,36.11,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
481,AP_BR_OSM_W218647071,Unnamed Road Bridge - OSM 218647071,,36.96,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
482,AP_BR_OSM_W218647072,Unnamed Road Bridge - OSM 218647072,,54.17,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
483,AP_BR_OSM_W218651938,Unnamed Road Bridge - OSM 218651938,,61.87,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
484,AP_BR_OSM_W218651939,Unnamed Road Bridge - OSM 218651939,,43.33,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
485,AP_BR_OSM_W218651940,Unnamed Road Bridge - OSM 218651940,,59.13,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
486,AP_BR_OSM_W218651941,Unnamed Road Bridge - OSM 218651941,,63.84,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
487,AP_BR_OSM_W218651944,Unnamed Road Bridge - OSM 218651944,,40.16,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
488,AP_BR_OSM_W218680045,Unnamed Road Bridge - OSM 218680045,,149.44,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
489,AP_BR_OSM_W218680048,Unnamed Road Bridge - OSM 218680048,,154.15,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
490,AP_BR_OSM_W218682619,Unnamed Road Bridge - OSM 218682619,,81.73,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
491,AP_BR_OSM_W218682620,Unnamed Road Bridge - OSM 218682620,,61.73,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
492,AP_BR_OSM_W218683614,Unnamed Road Bridge - OSM 218683614,,95.42,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
493,AP_BR_OSM_W218683615,Unnamed Road Bridge - OSM 218683615,,98.38,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
494,AP_BR_OSM_W218701484,Unnamed Road Bridge - OSM 218701484,,161.01,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
495,AP_BR_OSM_W218701485,Unnamed Road Bridge - OSM 218701485,,155.16,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
496,AP_BR_OSM_W218703583,Unnamed Road Bridge - OSM 218703583,,342.45,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
497,AP_BR_OSM_W218703584,Unnamed Road Bridge - OSM 218703584,,334.17,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
498,AP_BR_OSM_W218704339,Unnamed Road Bridge - OSM 218704339,,45.33,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
499,AP_BR_OSM_W218704340,Unnamed Road Bridge - OSM 218704340,,116.86,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
500,AP_BR_OSM_W218735192,Anakapalli - Visakhapatnam - Anandapuram Main Road - Old NH16 Road,,57.45,ARTERIAL,2.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
501,AP_BR_OSM_W218735193,Anakapalli - Visakhapatnam - Anandapuram Main Road - Old NH16 Road,,56.78,ARTERIAL,2.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
