asset_id,asset_code,asset_name,asset_type,feature_version,static_features,hydrology_features,has_direct_hydrology,generated_at
123,AP_DAM_WRIS_AP01MH0121,"Tajangi , Tajangi(V) Dam",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0121"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": 17.3, ""dam_length_m"": 220.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D05215"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.5, ""design_flood_source_value"": null, ""engineering_fields_available"": 5.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 12500.0}",{},False,2026-09-03T04:52:14.819262+00:00
124,AP_DAM_WRIS_D06052,Alaganoor Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06052"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
125,AP_DAM_WRIS_D06074,Eguva Thamballa Palli - Cheruvu Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06074"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
126,AP_DAM_WRIS_AP01HH0023,Guntawada Main Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01HH0023"", ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Sileru"", ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06086"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Completed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.4, ""design_flood_source_value"": 7080.0, ""engineering_fields_available"": 4.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 10933.0}",{},False,2026-09-03T04:52:14.819262+00:00
127,AP_DAM_WRIS_AP01LH0097,Jajigedda Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0097"", ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06091"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 6230.0}",{},False,2026-09-03T04:52:14.819262+00:00
128,AP_DAM_WRIS_D06095,Kalinga Dal Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06095"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
129,AP_DAM_WRIS_D06139,Ramathirtham Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06139"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Under Construction"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
130,AP_DAM_WRIS_AP01MH0150,Velugodu Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0150"", ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Pennar"", ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06159"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Under Construction"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.3, ""design_flood_source_value"": null, ""engineering_fields_available"": 3.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 1232.0}",{},False,2026-09-03T04:52:14.819262+00:00
131,AP_DAM_WRIS_D06026,Midpennar Stage-I/Mid-Pennar Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": ""TE"", ""age_years"": 58.0, ""gate_type"": ""RD"", ""built_year"": 1968.0, ""gate_count"": 14.0, ""river_name"": ""Pennar"", ""dam_height_m"": 43.0, ""dam_length_m"": 1175.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06026"", ""authority_level"": ""B2"", ""completion_year"": 1968.0, ""registry_status"": ""Completed"", ""spillway_level_m"": 360.27, ""commencement_year"": null, ""spillway_length_m"": 182.88, ""dam_volume_source_value"": 398.0, ""engineering_completeness"": 1.0, ""design_flood_source_value"": 5318.0, ""engineering_fields_available"": 10.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 4543.0}",{},False,2026-09-03T04:52:14.819262+00:00
132,AP_DAM_WRIS_AP01LH0005,Thippayapalem Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0005"", ""dam_type"": ""TE + PG"", ""age_years"": 88.0, ""gate_type"": null, ""built_year"": 1938.0, ""gate_count"": null, ""river_name"": ""-"", ""dam_height_m"": 10.0, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06035"", ""authority_level"": ""B2"", ""completion_year"": 1938.0, ""registry_status"": ""Completed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.5, ""design_flood_source_value"": null, ""engineering_fields_available"": 5.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
133,AP_DAM_WRIS_AP01HH0133,Kandaleru /Kandaleru Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01HH0133"", ""dam_type"": ""TE"", ""age_years"": 31.0, ""gate_type"": ""RD"", ""built_year"": 1995.0, ""gate_count"": 3.0, ""river_name"": ""Kandleru"", ""dam_height_m"": 49.0, ""dam_length_m"": 10752.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-III"", ""spillway_type"": ""OT"", ""structure_code"": ""D05565"", ""authority_level"": ""B2"", ""completion_year"": 1995.0, ""registry_status"": ""Completed"", ""spillway_level_m"": 85.0, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 16720.0, ""engineering_completeness"": 0.9, ""design_flood_source_value"": 312.0, ""engineering_fields_available"": 9.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
134,AP_DAM_WRIS_D06208,Yeddula Eswaraiah Gandikoata Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": ""PG"", ""age_years"": null, ""gate_type"": ""RD"", ""built_year"": null, ""gate_count"": 14.0, ""river_name"": ""Pennar"", ""dam_height_m"": 38.0, ""dam_length_m"": 325.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": ""OG"", ""structure_code"": ""D06208"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Completed"", ""spillway_level_m"": 202.2, ""commencement_year"": 2005.0, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.8, ""design_flood_source_value"": 8180.0, ""engineering_fields_available"": 8.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
135,AP_DAM_WRIS_D06327,Pulichintala,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": 4.0, ""river_name"": ""Krishna"", ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-III"", ""spillway_type"": null, ""structure_code"": ""D06327"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Completed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.4, ""design_flood_source_value"": null, ""engineering_fields_available"": 4.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 57700.0}",{},False,2026-09-03T04:52:14.819262+00:00
136,AP_DAM_WRIS_D06350,Gooty Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06350"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Proposed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
137,AP_DAM_WRIS_D06351,Kanelal Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06351"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Proposed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
138,AP_DAM_WRIS_D06352,Pendekallu,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06352"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Proposed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
139,AP_DAM_WRIS_D06353,Matchukota Balancing Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06353"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Proposed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
140,AP_DAM_WRIS_D06354,Sri Subbaraya Sagar,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06354"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Proposed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
141,AP_DAM_WRIS_D06356,P.T.Cheruvu,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06356"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Completed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
142,AP_DAM_WRIS_D06393,Spvbs Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Pennar"", ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06393"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Completed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
143,AP_DAM_WRIS_D06394,Turimella Reservoir Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": null, ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06394"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Proposed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.1, ""design_flood_source_value"": null, ""engineering_fields_available"": 1.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
144,AP_DAM_WRIS_D06395,Kakarla Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Peddavagu"", ""dam_height_m"": null, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06395"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": ""Under Construction"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.2, ""design_flood_source_value"": null, ""engineering_fields_available"": 2.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
145,AP_DAM_WRIS_D02215,Sri Tenneti Viswanatham Pedderu Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": null, ""dam_type"": null, ""age_years"": 20.0, ""gate_type"": null, ""built_year"": 2006.0, ""gate_count"": 4.0, ""river_name"": ""Pedderu"", ""dam_height_m"": 31.0, ""dam_length_m"": 900.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D02215"", ""authority_level"": ""B2"", ""completion_year"": 2006.0, ""registry_status"": ""Completed"", ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
146,AP_DAM_WRIS_AP01LH0002,Dondapadu Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0002"", ""dam_type"": ""TE"", ""age_years"": 116.0, ""gate_type"": null, ""built_year"": 1910.0, ""gate_count"": null, ""river_name"": ""krishna"", ""dam_height_m"": 10.3, ""dam_length_m"": 720.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06644"", ""authority_level"": ""B2"", ""completion_year"": 1910.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 210.0}",{},False,2026-09-03T04:52:14.819262+00:00
147,AP_DAM_WRIS_AP01MH0003,Siddapuram Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0003"", ""dam_type"": ""TE"", ""age_years"": 107.0, ""gate_type"": null, ""built_year"": 1919.0, ""gate_count"": null, ""river_name"": ""Bhavana"", ""dam_height_m"": 19.0, ""dam_length_m"": 4904.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07171"", ""authority_level"": ""B2"", ""completion_year"": 1919.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 492.0}",{},False,2026-09-03T04:52:14.819262+00:00
148,AP_DAM_WRIS_AP01LH0006,Markapur  Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0006"", ""dam_type"": ""TE"", ""age_years"": 81.0, ""gate_type"": null, ""built_year"": 1945.0, ""gate_count"": null, ""river_name"": ""Mondivagu"", ""dam_height_m"": 10.0, ""dam_length_m"": 1569.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06937"", ""authority_level"": ""B2"", ""completion_year"": 1945.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 75.0}",{},False,2026-09-03T04:52:14.819262+00:00
149,AP_DAM_WRIS_AP01MH0027,Subba Reddy Sagar,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0027"", ""dam_type"": ""TE"", ""age_years"": 56.0, ""gate_type"": null, ""built_year"": 1970.0, ""gate_count"": null, ""river_name"": ""Kuntidevi  Vagu"", ""dam_height_m"": 17.5, ""dam_length_m"": 442.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07197"", ""authority_level"": ""B2"", ""completion_year"": 1970.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 542.0}",{},False,2026-09-03T04:52:14.819262+00:00
150,AP_DAM_WRIS_AP01LH0033,Gujjuvai  Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0033"", ""dam_type"": ""TE"", ""age_years"": 52.0, ""gate_type"": null, ""built_year"": 1974.0, ""gate_count"": null, ""river_name"": ""Peddagedda"", ""dam_height_m"": 15.0, ""dam_length_m"": 800.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06701"", ""authority_level"": ""B2"", ""completion_year"": 1974.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 90.9}",{},False,2026-09-03T04:52:14.819262+00:00
151,AP_DAM_WRIS_AP01LH0041,Kaleti Vagu Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0041"", ""dam_type"": ""TE"", ""age_years"": 49.0, ""gate_type"": null, ""built_year"": 1977.0, ""gate_count"": null, ""river_name"": ""Local Stream"", ""dam_height_m"": 11.2, ""dam_length_m"": 1850.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06780"", ""authority_level"": ""B2"", ""completion_year"": 1977.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 683.0}",{},False,2026-09-03T04:52:14.819262+00:00
152,AP_DAM_WRIS_AP01MH0042,Mehadrigedda,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0042"", ""dam_type"": ""TE"", ""age_years"": 49.0, ""gate_type"": null, ""built_year"": 1977.0, ""gate_count"": null, ""river_name"": ""Mehadrigedda"", ""dam_height_m"": 13.716, ""dam_length_m"": 1609.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06942"", ""authority_level"": ""B2"", ""completion_year"": 1977.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 1502.0}",{},False,2026-09-03T04:52:14.819262+00:00
